    0.445768,   -0.452737,    0.545466,    0.546614,    0.041014,   -0.104329,    0.065963,  576.275023
    0.445199,   -0.453117,    0.543952,    0.548269,    0.040868,   -0.104276,    0.066147,  576.308469
    0.442120,   -0.455499,    0.542534,    0.550188,    0.040614,   -0.104533,    0.066081,  576.375338
    0.443822,   -0.454795,    0.543857,    0.548091,    0.040764,   -0.104732,    0.066457,  576.408778
    0.446952,   -0.453361,    0.545216,    0.545378,    0.040975,   -0.104787,    0.066790,  576.442222
    0.447433,   -0.453012,    0.543975,    0.546512,    0.041035,   -0.104330,    0.066254,  576.509100
    0.444163,   -0.454414,    0.542734,    0.549242,    0.041006,   -0.104192,    0.066108,  576.542538
    0.441840,   -0.455903,    0.542259,    0.550350,    0.040705,   -0.104501,    0.066145,  576.575981
    0.442295,   -0.455712,    0.542747,    0.549660,    0.041028,   -0.104571,    0.066355,  576.609431
    0.446725,   -0.453640,    0.543397,    0.547145,    0.041757,   -0.104330,    0.066862,  576.676298
    0.446151,   -0.454276,    0.542063,    0.548408,    0.041730,   -0.103830,    0.066140,  576.709736
    0.443543,   -0.455990,    0.540748,    0.550394,    0.041570,   -0.103813,    0.066127,  576.743176
    0.441419,   -0.457272,    0.540722,    0.551064,    0.041386,   -0.104133,    0.066088,  576.776634
    0.444387,   -0.454953,    0.543650,    0.547707,    0.041473,   -0.103755,    0.066263,  576.843505
    0.445700,   -0.453578,    0.544148,    0.547285,    0.041934,   -0.103076,    0.065615,  576.876943
    0.445415,   -0.453415,    0.543321,    0.548472,    0.041790,   -0.102525,    0.065361,  576.910380
    0.442121,   -0.454112,    0.543157,    0.550720,    0.041552,   -0.102446,    0.064758,  576.977262
    0.442354,   -0.453986,    0.543823,    0.549978,    0.041676,   -0.102791,    0.064787,  577.010696
    0.444130,   -0.452729,    0.544777,    0.548637,    0.042022,   -0.102431,    0.064799,  577.044138
    0.444960,   -0.451498,    0.545160,    0.548599,    0.041869,   -0.101634,    0.064724,  577.077583
    0.443678,   -0.451602,    0.544041,    0.550658,    0.042019,   -0.100919,    0.064498,  577.111015
    0.441548,   -0.453459,    0.542203,    0.552655,    0.042039,   -0.100734,    0.064448,  577.144662
    0.440276,   -0.455204,    0.541739,    0.552689,    0.041699,   -0.100902,    0.064403,  577.177897
    0.443493,   -0.453994,    0.543585,    0.549289,    0.041952,   -0.101243,    0.064755,  577.244802
    0.444329,   -0.452085,    0.544520,    0.549262,    0.042320,   -0.101705,    0.064306,  577.278244
    0.443120,   -0.451270,    0.544781,    0.550648,    0.042398,   -0.101222,    0.063961,  577.311679
    0.441262,   -0.452023,    0.544414,    0.551885,    0.042368,   -0.101007,    0.063826,  577.345127
    0.441335,   -0.452825,    0.544346,    0.551236,    0.042260,   -0.100856,    0.064260,  577.411978
    0.442688,   -0.452396,    0.544253,    0.550595,    0.042169,   -0.101097,    0.064324,  577.445425
    0.442620,   -0.452606,    0.543829,    0.550895,    0.042376,   -0.101464,    0.063852,  577.478859
    0.441265,   -0.452480,    0.544224,    0.551695,    0.042296,   -0.101273,    0.063616,  577.512302
    0.441582,   -0.451795,    0.545635,    0.550608,    0.042214,   -0.101027,    0.063662,  577.579198
    0.442565,   -0.451609,    0.545397,    0.550206,    0.042374,   -0.101773,    0.063436,  577.612627
    0.441994,   -0.452016,    0.544923,    0.550801,    0.042381,   -0.102135,    0.063087,  577.646059
    0.440492,   -0.452464,    0.544548,    0.552006,    0.042247,   -0.102933,    0.062384,  577.679500
    0.438411,   -0.452100,    0.545111,    0.553403,    0.042308,   -0.103009,    0.061574,  577.712949
    0.437666,   -0.451874,    0.545564,    0.553730,    0.042366,   -0.102944,    0.061227,  577.746375
    0.440388,   -0.450373,    0.546188,    0.552178,    0.042769,   -0.102941,    0.061501,  577.813262
    0.441569,   -0.451114,    0.544959,    0.551845,    0.042741,   -0.103426,    0.061809,  577.846678
    0.440922,   -0.452430,    0.543549,    0.552675,    0.042446,   -0.104051,    0.061693,  577.880118
    0.438227,   -0.453126,    0.543504,    0.554290,    0.042321,   -0.103986,    0.061501,  577.913562
    0.436403,   -0.452778,    0.544483,    0.555052,    0.042263,   -0.103567,    0.061305,  577.946998
    0.437882,   -0.451302,    0.545512,    0.554079,    0.042461,   -0.102904,    0.061588,  577.980440
    0.439979,   -0.449804,    0.546082,    0.553073,    0.042451,   -0.102776,    0.061830,  578.013877
    0.441359,   -0.449809,    0.545623,    0.552421,    0.042446,   -0.102931,    0.061992,  578.047318
    0.441340,   -0.450781,    0.544929,    0.552329,    0.042393,   -0.103352,    0.061642,  578.080763
    0.437361,   -0.451133,    0.546059,    0.554088,    0.042117,   -0.103251,    0.061120,  578.147637
    0.437420,   -0.451400,    0.546147,    0.553738,    0.041988,   -0.104350,    0.061457,  578.181077
    0.438698,   -0.451583,    0.545813,    0.552906,    0.041894,   -0.104364,    0.062075,  578.214520
    0.441050,   -0.452662,    0.544251,    0.551691,    0.041743,   -0.104988,    0.062313,  578.281397
    0.440190,   -0.452147,    0.544996,    0.552064,    0.041695,   -0.105156,    0.061930,  578.314837
    0.439577,   -0.451205,    0.546237,    0.552097,    0.041679,   -0.105083,    0.061643,  578.348277
    0.440505,   -0.450109,    0.546886,    0.551608,    0.042133,   -0.104921,    0.061141,  578.381721
    0.443987,   -0.450241,    0.544945,    0.550630,    0.041859,   -0.105212,    0.061541,  578.448595
    0.443685,   -0.451836,    0.543749,    0.550749,    0.041583,   -0.106514,    0.061705,  578.482037
    0.442931,   -0.454015,    0.543304,    0.550003,    0.041493,   -0.106929,    0.061869,  578.515476
    0.445000,   -0.454351,    0.544352,    0.547011,    0.041691,   -0.107287,    0.061770,  578.582359
    0.449460,   -0.453322,    0.543790,    0.544773,    0.041673,   -0.107259,    0.062037,  578.615799
    0.452196,   -0.452188,    0.543517,    0.543722,    0.041603,   -0.107466,    0.062150,  578.649235
    0.452101,   -0.452742,    0.543103,    0.543754,    0.041192,   -0.107027,    0.061637,  578.682674
    0.451431,   -0.454105,    0.542950,    0.543327,    0.041196,   -0.107143,    0.061339,  578.716121
    0.450809,   -0.452981,    0.544186,    0.543544,    0.041352,   -0.107061,    0.060852,  578.749559
    0.452358,   -0.450334,    0.546066,    0.542571,    0.041277,   -0.106273,    0.060015,  578.816451
    0.455151,   -0.450726,    0.545219,    0.540759,    0.041235,   -0.106166,    0.059722,  578.849888
    0.457649,   -0.449713,    0.545066,    0.539647,    0.040420,   -0.105945,    0.059638,  578.883317
    0.456769,   -0.447919,    0.546328,    0.540608,    0.040181,   -0.106099,    0.059203,  578.916756
    0.454351,   -0.447399,    0.547891,    0.541493,    0.039999,   -0.106185,    0.058937,  578.950197
    0.453815,   -0.445967,    0.550063,    0.540921,    0.040016,   -0.106800,    0.059293,  578.983638
    0.455753,   -0.443852,    0.551667,    0.539395,    0.040166,   -0.106954,    0.059415,  579.017075
    0.458176,   -0.443332,    0.550931,    0.538522,    0.039722,   -0.106813,    0.060239,  579.050518
    0.456342,   -0.444974,    0.548817,    0.540879,    0.039670,   -0.106609,    0.060254,  579.083955
    0.449592,   -0.447926,    0.546565,    0.546348,    0.039588,   -0.105996,    0.059945,  579.117393
    0.444143,   -0.452935,    0.543106,    0.550112,    0.039696,   -0.103881,    0.060017,  579.184278
    0.445891,   -0.451556,    0.544442,    0.548509,    0.039941,   -0.103487,    0.059805,  579.217716
    0.449503,   -0.449194,    0.546586,    0.545358,    0.040267,   -0.103294,    0.059662,  579.251163
    0.454869,   -0.446754,    0.548140,    0.541339,    0.041572,   -0.103056,    0.059537,  579.284597
    0.457047,   -0.444332,    0.549159,    0.540465,    0.041930,   -0.103453,    0.059379,  579.318033
    0.454821,   -0.444663,    0.548280,    0.542957,    0.041970,   -0.103441,    0.059329,  579.351475
    0.444311,   -0.449067,    0.545274,    0.551001,    0.041652,   -0.103621,    0.059471,  579.418354
    0.444095,   -0.450397,    0.544405,    0.550950,    0.041574,   -0.103779,    0.059735,  579.451795
    0.446736,   -0.450232,    0.544964,    0.548391,    0.042079,   -0.104369,    0.060453,  579.485233
    0.449296,   -0.448931,    0.546396,    0.545936,    0.042187,   -0.104748,    0.060746,  579.518674
    0.451361,   -0.447525,    0.547572,    0.544205,    0.042911,   -0.104678,    0.061003,  579.552115
    0.451833,   -0.446473,    0.548137,    0.544110,    0.043115,   -0.104788,    0.060877,  579.585554
    0.449310,   -0.446873,    0.547388,    0.546618,    0.043180,   -0.104842,    0.060682,  579.618998
    0.443472,   -0.449984,    0.544884,    0.551315,    0.043077,   -0.104833,    0.060302,  579.685874
    0.445026,   -0.449824,    0.545406,    0.549675,    0.043339,   -0.105108,    0.060567,  579.719315
    0.448372,   -0.448271,    0.546648,    0.546984,    0.043664,   -0.105521,    0.060872,  579.752748
    0.450339,   -0.447110,    0.547316,    0.545649,    0.044233,   -0.105371,    0.060722,  579.786189
    0.449740,   -0.447586,    0.546863,    0.546207,    0.044426,   -0.105544,    0.060796,  579.819628
    0.446475,   -0.449161,    0.545880,    0.548570,    0.044277,   -0.104971,    0.060383,  579.853067
    0.441925,   -0.450811,    0.544889,    0.551877,    0.044250,   -0.104599,    0.060142,  579.886509
    0.441904,   -0.450930,    0.545138,    0.551550,    0.044346,   -0.104412,    0.059922,  579.953393
    0.444594,   -0.448660,    0.547441,    0.548952,    0.044436,   -0.104623,    0.059974,  579.986828
    0.446551,   -0.446126,    0.549889,    0.546979,    0.044575,   -0.104912,    0.059946,  580.020273
    0.447639,   -0.445923,    0.549785,    0.546360,    0.044246,   -0.104980,    0.059605,  580.053717
    0.446615,   -0.447813,    0.547616,    0.547828,    0.044002,   -0.105010,    0.059700,  580.087153
    0.443271,   -0.450695,    0.544997,    0.550784,    0.043667,   -0.104768,    0.059756,  580.120591
    0.439759,   -0.454283,    0.543953,    0.551683,    0.042945,   -0.104436,    0.059930,  580.187470
    0.441361,   -0.452308,    0.546041,    0.549961,    0.042999,   -0.104322,    0.059987,  580.220915
    0.443523,   -0.450163,    0.547640,    0.548390,    0.043068,   -0.104221,    0.060030,  580.254372
    0.444916,   -0.449571,    0.547712,    0.547674,    0.043156,   -0.104637,    0.060236,  580.287792
    0.444736,   -0.450382,    0.546612,    0.548253,    0.043171,   -0.104699,    0.060188,  580.321229
    0.442623,   -0.452044,    0.545255,    0.549943,    0.042768,   -0.105322,    0.060205,  580.354669
    0.439885,   -0.453639,    0.544666,    0.551409,    0.042667,   -0.105452,    0.060178,  580.388109
    0.439257,   -0.454013,    0.545141,    0.551132,    0.042652,   -0.105349,    0.060191,  580.421549
    0.442077,   -0.450191,    0.547852,    0.549322,    0.043136,   -0.105567,    0.060063,  580.488430
    0.441779,   -0.451052,    0.546919,    0.549784,    0.043098,   -0.105821,    0.060040,  580.521872
    0.439879,   -0.453288,    0.545300,    0.551075,    0.043001,   -0.106116,    0.060037,  580.555316
    0.437722,   -0.455179,    0.544258,    0.552263,    0.042923,   -0.106138,    0.059847,  580.588749
    0.439321,   -0.453827,    0.545889,    0.550495,    0.042995,   -0.106123,    0.059955,  580.655628
    0.440437,   -0.451876,    0.546751,    0.550351,    0.043243,   -0.106570,    0.059929,  580.689069
    0.439705,   -0.452025,    0.545785,    0.551771,    0.043169,   -0.106783,    0.059917,  580.722509
    0.437894,   -0.454162,    0.543626,    0.553585,    0.042992,   -0.107200,    0.059892,  580.755946
    0.435798,   -0.456024,    0.542501,    0.554810,    0.042795,   -0.107660,    0.059948,  580.789389
    0.435435,   -0.456124,    0.543254,    0.554277,    0.042890,   -0.108093,    0.060025,  580.822829
    0.437562,   -0.453729,    0.545467,    0.552391,    0.043112,   -0.108407,    0.060061,  580.856267
    0.439966,   -0.451383,    0.546880,    0.551004,    0.043586,   -0.108025,    0.060164,  580.889709
    0.439678,   -0.451050,    0.546411,    0.551971,    0.043663,   -0.107962,    0.060100,  580.923150
    0.434296,   -0.454605,    0.543739,    0.555939,    0.043324,   -0.108499,    0.060057,  580.990031
    0.435027,   -0.453727,    0.544914,    0.554935,    0.043198,   -0.109035,    0.060231,  581.023470
    0.439329,   -0.451088,    0.547068,    0.551567,    0.043256,   -0.110069,    0.060570,  581.056909
    0.443615,   -0.448497,    0.548643,    0.548678,    0.043273,   -0.110496,    0.060886,  581.090351
    0.445097,   -0.447973,    0.548275,    0.548273,    0.043257,   -0.110599,    0.061101,  581.123789
    0.442841,   -0.450010,    0.546059,    0.550638,    0.042905,   -0.110716,    0.061079,  581.157228
    0.437029,   -0.453827,    0.543909,    0.554265,    0.042765,   -0.110295,    0.061135,  581.224107
    0.439037,   -0.452141,    0.545538,    0.552452,    0.042916,   -0.110353,    0.061209,  581.257545
    0.442241,   -0.449643,    0.547396,    0.550093,    0.043033,   -0.110261,    0.061227,  581.290997
    0.443405,   -0.448526,    0.547758,    0.549706,    0.043182,   -0.110214,    0.061179,  581.324428
    0.441964,   -0.449736,    0.546308,    0.551319,    0.042755,   -0.109272,    0.061012,  581.357866
    0.438802,   -0.451984,    0.544668,    0.553625,    0.042603,   -0.109144,    0.060940,  581.391307
    0.436459,   -0.453346,    0.544092,    0.554927,    0.042547,   -0.109002,    0.060934,  581.424747
    0.437531,   -0.451923,    0.545464,    0.553896,    0.042550,   -0.109486,    0.061052,  581.458187
    0.441209,   -0.449117,    0.547435,    0.551311,    0.042742,   -0.109623,    0.061208,  581.491627
    0.443577,   -0.447538,    0.548189,    0.549944,    0.042814,   -0.109812,    0.061372,  581.525066
    0.442315,   -0.448755,    0.546958,    0.551193,    0.042435,   -0.109509,    0.061437,  581.558508
    0.438445,   -0.451514,    0.545113,    0.553853,    0.042174,   -0.109486,    0.061423,  581.591947
    0.436412,   -0.452586,    0.545058,    0.554637,    0.041953,   -0.109554,    0.061477,  581.658836
    0.439840,   -0.450160,    0.546941,    0.552043,    0.041993,   -0.109397,    0.061250,  581.692267
    0.442893,   -0.448197,    0.548191,    0.549956,    0.042159,   -0.109283,    0.061478,  581.725709
    0.443549,   -0.448102,    0.547824,    0.549870,    0.041982,   -0.109519,    0.061341,  581.759152
    0.439974,   -0.450890,    0.545658,    0.552611,    0.041870,   -0.109775,    0.061507,  581.826028
    0.439107,   -0.451475,    0.545435,    0.553042,    0.041926,   -0.109763,    0.061593,  581.859466
    0.439982,   -0.450597,    0.546055,    0.552452,    0.042433,   -0.109540,    0.061752,  581.892905
    0.441061,   -0.449583,    0.546575,    0.551902,    0.042693,   -0.109308,    0.061768,  581.926350
    0.440379,   -0.451257,    0.545148,    0.552492,    0.042740,   -0.109414,    0.061778,  581.993227
    0.440158,   -0.451776,    0.545185,    0.552207,    0.042784,   -0.109767,    0.061828,  582.026668
    0.441483,   -0.451202,    0.545824,    0.550986,    0.042821,   -0.109931,    0.061977,  582.060106
    0.442614,   -0.450616,    0.546065,    0.550320,    0.042940,   -0.109356,    0.061493,  582.093547
    0.442137,   -0.451326,    0.545214,    0.550963,    0.042869,   -0.109092,    0.061567,  582.126986
    0.439672,   -0.454013,    0.544296,    0.551637,    0.042532,   -0.108967,    0.061680,  582.193867
    0.440594,   -0.453698,    0.545099,    0.550365,    0.042487,   -0.109138,    0.061624,  582.227303
    0.442269,   -0.451939,    0.546462,    0.549116,    0.042961,   -0.109100,    0.060948,  582.260746
    0.442044,   -0.450326,    0.547542,    0.549547,    0.043108,   -0.108680,    0.060589,  582.294185
    0.439851,   -0.449736,    0.547069,    0.552254,    0.043363,   -0.107747,    0.060291,  582.361066
    0.440612,   -0.449285,    0.546705,    0.552375,    0.043280,   -0.107829,    0.059976,  582.394504
    0.440718,   -0.449230,    0.546875,    0.552166,    0.043492,   -0.108130,    0.059628,  582.427947
    0.439088,   -0.449215,    0.547862,    0.552498,    0.043666,   -0.108344,    0.059259,  582.461385
    0.438315,   -0.449045,    0.548307,    0.552809,    0.043675,   -0.108553,    0.059290,  582.494837
    0.438985,   -0.448821,    0.547956,    0.552808,    0.043795,   -0.108156,    0.059440,  582.528264
    0.438635,   -0.449727,    0.545758,    0.554520,    0.044180,   -0.107165,    0.059295,  582.595146
    0.437521,   -0.450310,    0.545466,    0.555214,    0.044306,   -0.107301,    0.059080,  582.628584
    0.436781,   -0.450141,    0.546129,    0.555283,    0.044393,   -0.107578,    0.058965,  582.662031
    0.440327,   -0.448352,    0.546567,    0.553496,    0.044617,   -0.107325,    0.059449,  582.728903
    0.441374,   -0.447379,    0.546396,    0.553617,    0.044877,   -0.107215,    0.059383,  582.762344
    0.440427,   -0.447565,    0.545835,    0.554773,    0.045236,   -0.107455,    0.058880,  582.795784
    0.436941,   -0.448878,    0.545738,    0.556562,    0.045507,   -0.107800,    0.058980,  582.862666
    0.438008,   -0.449503,    0.545344,    0.555605,    0.045914,   -0.107050,    0.059109,  582.896104
    0.439558,   -0.449224,    0.544955,    0.554986,    0.046233,   -0.106626,    0.059293,  582.929540
    0.441064,   -0.449144,    0.544217,    0.554580,    0.046778,   -0.106087,    0.058724,  582.962983
    0.441098,   -0.449165,    0.543816,    0.554930,    0.047038,   -0.106447,    0.058052,  582.996421
    0.437901,   -0.449377,    0.544521,    0.556597,    0.047183,   -0.107090,    0.057296,  583.063302
    0.437900,   -0.448658,    0.545118,    0.556594,    0.047345,   -0.106641,    0.057700,  583.096744
    0.438308,   -0.447616,    0.545580,    0.556658,    0.047509,   -0.105734,    0.057908,  583.130183
    0.439649,   -0.446772,    0.545379,    0.556475,    0.047747,   -0.104984,    0.058187,  583.197062
    0.439166,   -0.447066,    0.545338,    0.556661,    0.047766,   -0.105938,    0.058058,  583.230503
    0.438332,   -0.447374,    0.545979,    0.556442,    0.047714,   -0.106972,    0.058065,  583.263943
    0.438131,   -0.446446,    0.547355,    0.555994,    0.047175,   -0.106642,    0.058164,  583.297383
    0.439143,   -0.445116,    0.548215,    0.555414,    0.047304,   -0.106189,    0.058249,  583.330826
    0.438043,   -0.446149,    0.546178,    0.557458,    0.047224,   -0.105318,    0.058423,  583.397700
    0.435383,   -0.448808,    0.543971,    0.559561,    0.047222,   -0.105169,    0.058231,  583.431147
    0.433193,   -0.450299,    0.543301,    0.560713,    0.047224,   -0.105435,    0.057936,  583.464591
    0.432939,   -0.449706,    0.545083,    0.559655,    0.046492,   -0.104798,    0.057990,  583.498060
    0.435204,   -0.446384,    0.548582,    0.557132,    0.046431,   -0.105273,    0.058038,  583.531468
    0.439719,   -0.442455,    0.551152,    0.554177,    0.046590,   -0.105574,    0.058177,  583.564902
    0.440920,   -0.441420,    0.549684,    0.555504,    0.046324,   -0.105295,    0.058164,  583.631782
    0.438944,   -0.443834,    0.547681,    0.557122,    0.045724,   -0.105445,    0.058494,  583.665221
    0.438782,   -0.446073,    0.547031,    0.556100,    0.044966,   -0.106495,    0.058808,  583.732101
    0.438169,   -0.446459,    0.547318,    0.555991,    0.044627,   -0.106592,    0.058848,  583.765545
    0.436851,   -0.446618,    0.547497,    0.556723,    0.044290,   -0.105961,    0.058775,  583.798998
    0.435912,   -0.446127,    0.547852,    0.557502,    0.044030,   -0.105180,    0.058585,  583.832423
    0.436667,   -0.445279,    0.547917,    0.557526,    0.044192,   -0.104847,    0.058476,  583.865863
    0.438809,   -0.444911,    0.548019,    0.556037,    0.043993,   -0.106180,    0.058789,  583.932745
    0.440305,   -0.444919,    0.548754,    0.554119,    0.044041,   -0.107254,    0.059183,  583.966182
    0.442391,   -0.444539,    0.549366,    0.552152,    0.044097,   -0.107490,    0.059575,  583.999621
    0.443111,   -0.444366,    0.549436,    0.551644,    0.044167,   -0.107220,    0.059849,  584.033067
    0.440570,   -0.445648,    0.548079,    0.553990,    0.043997,   -0.105993,    0.059476,  584.066501
    0.435495,   -0.449127,    0.545168,    0.558051,    0.043829,   -0.105437,    0.059422,  584.099941
    0.430590,   -0.453344,    0.542980,    0.560575,    0.043766,   -0.104855,    0.059014,  584.166820
    0.433455,   -0.451395,    0.545170,    0.557808,    0.043834,   -0.105079,    0.059122,  584.200261
    0.437351,   -0.447816,    0.548048,    0.554823,    0.043938,   -0.105072,    0.059185,  584.233699
    0.442354,   -0.443743,    0.550138,    0.552053,    0.044109,   -0.104210,    0.058745,  584.300580
    0.438177,   -0.447715,    0.546888,    0.555396,    0.043486,   -0.104845,    0.058782,  584.367457
    0.435544,   -0.450245,    0.545403,    0.556880,    0.042743,   -0.105580,    0.058896,  584.400898
