3.99,-0.56,0.14,-0.05
3.991,-0.61,0.15,-0.06
3.995,-0.65,0.16,-0.07
4.012,-0.69,0.18,-0.07
4.014,-0.74,0.19,-0.08
4.015,-0.77,0.2,-0.08
4.016,-0.81,0.2,-0.09
4.02,-0.84,0.21,-0.09
4.024,-0.87,0.22,-0.09
4.029,-0.91,0.24,-0.09
4.039,-0.95,0.27,-0.1
4.04,-1,0.29,-0.11
4.044,-1.04,0.31,-0.12
4.063,-1.09,0.32,-0.13
4.065,-1.14,0.34,-0.14
4.066,-1.21,0.35,-0.15
4.068,-1.28,0.36,-0.17
4.069,-1.38,0.38,-0.19
4.074,-1.48,0.39,-0.2
4.078,-1.58,0.41,-0.21
4.088,-1.7,0.44,-0.21
4.09,-1.84,0.47,-0.22
4.093,-1.98,0.5,-0.24
4.112,-2.13,0.52,-0.26
4.113,-2.28,0.53,-0.28
4.115,-2.44,0.54,-0.3
4.117,-2.6,0.55,-0.32
4.118,-2.76,0.54,-0.34
4.129,-2.92,0.52,-0.36
4.13,-3.09,0.49,-0.38
4.155,-3.25,0.45,-0.39
4.157,-3.4,0.43,-0.4
4.158,-3.55,0.4,-0.4
4.159,-3.7,0.37,-0.41
4.16,-3.84,0.36,-0.42
4.161,-3.97,0.35,-0.44
4.162,-4.09,0.35,-0.44
4.167,-4.2,0.37,-0.44
4.172,-4.3,0.39,-0.43
4.177,-4.37,0.43,-0.41
4.191,-4.41,0.45,-0.39
4.192,-4.43,0.45,-0.37
4.193,-4.43,0.43,-0.36
4.212,-4.42,0.41,-0.34
4.214,-4.41,0.36,-0.32
4.215,-4.4,0.3,-0.31
4.216,-4.37,0.27,-0.31
4.218,-4.32,0.27,-0.32
4.229,-4.25,0.3,-0.32
4.23,-4.19,0.34,-0.31
4.249,-4.12,0.39,-0.3
4.251,-4.04,0.44,-0.3
4.252,-3.94,0.47,-0.3
4.253,-3.84,0.48,-0.32
4.254,-3.71,0.48,-0.33
4.256,-3.58,0.47,-0.35
4.261,-3.44,0.46,-0.36
4.268,-3.3,0.42,-0.36
4.27,-3.15,0.38,-0.36
4.275,-3.01,0.32,-0.35
4.281,-2.86,0.26,-0.33
4.294,-2.7,0.19,-0.3
4.295,-2.55,0.13,-0.27
4.296,-2.4,0.09,-0.24
4.319,-2.26,0.05,-0.21
4.321,-2.1,0.03,-0.19
4.322,-1.94,0.02,-0.16
4.323,-1.79,0.02,-0.13
4.325,-1.63,0.03,-0.11
4.326,-1.47,0.03,-0.1
4.33,-1.31,0.04,-0.08
4.343,-1.16,0.03,-0.06
4.345,-1.03,0.02,-0.05
4.346,-0.9,0.01,-0.05
4.37,-0.79,0.01,-0.05
4.372,-0.68,0.03,-0.04
4.374,-0.59,0.04,-0.03
4.375,-0.5,0.05,-0.03
4.376,-0.43,0.04,-0.03
4.378,-0.35,0.02,-0.03
4.379,-0.28,-0.01,-0.04
4.391,-0.22,-0.04,-0.05
4.393,-0.16,-0.09,-0.05
4.394,-0.1,-0.13,-0.07
4.416,-0.05,-0.16,-0.07
4.418,0.01,-0.17,-0.08
4.419,0.05,-0.18,-0.09
4.42,0.09,-0.17,-0.09
4.421,0.13,-0.15,-0.09
4.423,0.16,-0.14,-0.09
4.429,0.18,-0.11,-0.09
4.435,0.2,-0.09,-0.08
4.447,0.22,-0.07,-0.08
4.449,0.23,-0.04,-0.07
4.45,0.24,-0.03,-0.07
4.473,0.25,-0.01,-0.06
4.474,0.27,0.01,-0.06
4.475,0.27,0.02,-0.06
4.476,0.27,0.03,-0.06
4.477,0.27,0.05,-0.06
4.478,0.24,0.08,-0.06
4.494,0.22,0.09,-0.06
4.496,0.19,0.11,-0.06
4.497,0.16,0.11,-0.05
4.515,0.13,0.1,-0.05
4.517,0.11,0.08,-0.04
4.518,0.08,0.05,-0.04
4.519,0.06,0.02,-0.04
4.52,0.05,0,-0.04
4.522,0.03,-0.01,-0.04
4.526,0.02,-0.02,-0.04
4.531,0.01,-0.02,-0.04
4.542,0,-0.02,-0.04
4.543,-0.01,-0.01,-0.03
4.547,-0.02,-0.01,-0.03
4.564,-0.03,-0.01,-0.03
4.566,-0.03,-0.01,-0.02
4.568,-0.04,-0.01,-0.01
4.569,-0.03,-0.02,0
4.571,-0.02,-0.03,0.01
4.576,0,-0.04,0.01
4.581,0.02,-0.06,0.02
4.596,0.05,-0.07,0.03
4.598,0.08,-0.09,0.03
4.6,0.12,-0.1,0.03
4.602,0.16,-0.1,0.04
4.627,0.22,-0.1,0.05
4.629,0.28,-0.1,0.06
4.63,0.35,-0.11,0.06
4.632,0.42,-0.12,0.07
4.634,0.52,-0.13,0.08
4.635,0.62,-0.13,0.09
4.636,0.74,-0.13,0.1
4.648,0.85,-0.12,0.11
4.649,0.99,-0.12,0.12
4.652,1.13,-0.13,0.14
4.655,1.28,-0.14,0.16
4.66,1.45,-0.15,0.17
4.672,1.64,-0.17,0.18
4.674,1.85,-0.19,0.19
4.675,2.07,-0.22,0.2
4.68,2.32,-0.23,0.22
4.693,2.58,-0.25,0.24
4.694,2.86,-0.26,0.26
4.695,3.15,-0.26,0.28
4.717,3.44,-0.26,0.3
4.719,3.74,-0.25,0.32
4.72,4.05,-0.24,0.34
4.721,4.34,-0.23,0.37
4.722,4.61,-0.21,0.39
4.724,4.86,-0.19,0.42
4.729,5.09,-0.18,0.46
4.742,5.29,-0.19,0.49
4.744,5.46,-0.2,0.53
4.745,5.6,-0.23,0.57
4.748,5.73,-0.26,0.59
4.763,5.83,-0.28,0.6
4.765,5.92,-0.31,0.61
4.766,5.97,-0.36,0.62
4.768,5.99,-0.42,0.63
4.779,5.96,-0.48,0.64
4.78,5.9,-0.51,0.67
4.802,5.8,-0.51,0.72
4.803,5.66,-0.51,0.76
4.804,5.5,-0.52,0.79
4.805,5.32,-0.54,0.81
4.806,5.12,-0.55,0.81
4.808,4.92,-0.54,0.78
4.812,4.71,-0.52,0.75
4.826,4.49,-0.48,0.71
4.827,4.26,-0.44,0.65
4.829,4.02,-0.4,0.58
4.832,3.78,-0.35,0.5
4.849,3.54,-0.27,0.41
4.851,3.31,-0.16,0.32
4.852,3.09,-0.04,0.23
4.853,2.89,0.07,0.15
4.857,2.7,0.16,0.08
4.862,2.52,0.23,0.02
4.869,2.34,0.28,-0.03
4.871,2.17,0.32,-0.09
4.876,1.99,0.36,-0.14
4.881,1.82,0.4,-0.17
4.892,1.66,0.42,-0.19
4.894,1.5,0.42,-0.21
4.896,1.36,0.41,-0.23
4.917,1.22,0.39,-0.23
4.919,1.08,0.37,-0.23
4.92,0.96,0.32,-0.22
4.921,0.84,0.27,-0.19
4.922,0.74,0.21,-0.17
4.928,0.65,0.15,-0.15
4.931,0.56,0.11,-0.13
4.941,0.48,0.08,-0.11
4.942,0.41,0.06,-0.1
4.945,0.34,0.04,-0.08
4.968,0.28,0.04,-0.07
4.97,0.22,0.04,-0.06
4.971,0.16,0.05,-0.05
4.972,0.09,0.07,-0.05
4.973,0.03,0.08,-0.05
4.974,-0.04,0.08,-0.05
4.98,-0.1,0.07,-0.05
4.994,-0.18,0.07,-0.05
4.995,-0.26,0.06,-0.05
4.996,-0.34,0.06,-0.05
5,-0.43,0.05,-0.05
5.017,-0.51,0.04,-0.06
5.018,-0.59,0.04,-0.07
5.019,-0.67,0.06,-0.08
5.02,-0.75,0.08,-0.1
5.024,-0.83,0.1,-0.13
5.029,-0.89,0.13,-0.15
5.042,-0.96,0.16,-0.18
5.043,-1.02,0.17,-0.19
5.044,-1.08,0.18,-0.21
5.048,-1.14,0.2,-0.22
5.064,-1.21,0.21,-0.23
5.066,-1.27,0.22,-0.23
5.067,-1.34,0.22,-0.23
5.068,-1.41,0.22,-0.23
5.073,-1.49,0.22,-0.22
5.078,-1.56,0.2,-0.21
5.092,-1.63,0.19,-0.2
5.093,-1.71,0.17,-0.2
5.094,-1.8,0.16,-0.18
5.098,-1.89,0.16,-0.17
5.115,-1.98,0.16,-0.16
5.116,-2.07,0.16,-0.15
5.118,-2.17,0.15,-0.15
5.119,-2.27,0.15,-0.15
5.123,-2.38,0.16,-0.15
5.128,-2.5,0.18,-0.15
5.142,-2.63,0.18,-0.16
5.143,-2.76,0.18,-0.17
5.144,-2.9,0.18,-0.18
5.147,-3.05,0.18,-0.19
5.168,-3.21,0.17,-0.2
5.169,-3.36,0.16,-0.2
5.17,-3.53,0.15,-0.21
5.171,-3.7,0.14,-0.21
5.173,-3.86,0.13,-0.22
5.177,-4.01,0.12,-0.23
5.182,-4.14,0.11,-0.24
5.193,-4.26,0.12,-0.25
5.195,-4.37,0.13,-0.26
5.196,-4.46,0.15,-0.27
5.221,-4.53,0.17,-0.29
5.223,-4.59,0.19,-0.3
5.224,-4.63,0.18,-0.3
5.225,-4.66,0.19,-0.3
5.226,-4.65,0.2,-0.3
5.227,-4.62,0.22,-0.3
5.231,-4.57,0.23,-0.29
5.248,-4.51,0.25,-0.27
5.25,-4.44,0.28,-0.25
5.251,-4.35,0.32,-0.23
5.252,-4.27,0.35,-0.24
5.256,-4.18,0.37,-0.25
5.26,-4.08,0.38,-0.28
5.265,-3.99,0.38,-0.32
5.276,-3.89,0.38,-0.35
5.277,-3.79,0.37,-0.38
5.28,-3.69,0.37,-0.39
5.3,-3.59,0.35,-0.4
5.302,-3.49,0.33,-0.41
5.303,-3.37,0.3,-0.41
5.304,-3.24,0.26,-0.42
5.305,-3.12,0.22,-0.42
5.309,-3,0.19,-0.41
5.316,-2.88,0.15,-0.39
5.325,-2.74,0.1,-0.38
5.326,-2.59,0.08,-0.36
5.33,-2.42,0.07,-0.34
5.343,-2.23,0.07,-0.3
5.344,-2.03,0.07,-0.26
5.345,-1.82,0.08,-0.22
5.349,-1.61,0.1,-0.18
5.368,-1.39,0.13,-0.14
5.369,-1.18,0.15,-0.11
5.37,-0.97,0.16,-0.08
5.371,-0.78,0.16,-0.05
5.374,-0.6,0.14,-0.02
5.379,-0.44,0.11,0.01
5.394,-0.28,0.09,0.03
5.395,-0.13,0.07,0.04
5.396,0,0.06,0.05
5.398,0.12,0.05,0.05
5.419,0.24,0.05,0.05
5.42,0.34,0.04,0.04
5.422,0.43,0.04,0.02
5.428,0.51,0.03,-0.01
5.429,0.58,0.03,-0.03
5.429,0.62,0.02,-0.05
5.447,0.66,0.01,-0.06
5.448,0.7,0,-0.07
5.451,0.72,-0.01,-0.08
5.453,0.73,-0.02,-0.09
5.454,0.74,-0.04,-0.09
5.474,0.74,-0.05,-0.1
5.475,0.74,-0.05,-0.1
5.477,0.73,-0.05,-0.09
5.478,0.7,-0.05,-0.09
5.479,0.68,-0.05,-0.08
5.482,0.65,-0.05,-0.07
5.501,0.61,-0.04,-0.05
5.502,0.57,-0.03,-0.04
5.504,0.52,-0.03,-0.03
5.504,0.47,-0.04,-0.02
5.506,0.42,-0.05,-0.01
5.511,0.36,-0.06,-0.01
5.516,0.31,-0.07,0
5.527,0.25,-0.07,0.01
5.529,0.19,-0.06,0.01
5.531,0.13,-0.04,0.02
5.544,0.07,-0.02,0.03
5.546,0.02,-0.01,0.03
5.547,-0.02,0,0.03
5.568,-0.06,0,0.03
5.569,-0.09,0.02,0.03
5.57,-0.11,0.06,0.02
5.571,-0.13,0.08,0.01
5.572,-0.15,0.1,0
5.576,-0.16,0.11,-0.01
5.581,-0.16,0.11,-0.02
5.594,-0.15,0.11,-0.02
5.595,-0.16,0.11,-0.02
5.597,-0.15,0.11,-0.03
5.6,-0.14,0.11,-0.03
5.619,-0.14,0.1,-0.02
5.62,-0.12,0.1,-0.02
5.621,-0.12,0.09,-0.01
5.623,-0.11,0.08,-0.01
5.625,-0.1,0.07,-0.01
5.63,-0.1,0.07,-0.02
5.644,-0.1,0.07,-0.02
5.645,-0.09,0.08,-0.03
5.646,-0.09,0.08,-0.03
5.65,-0.08,0.09,-0.02
5.669,-0.08,0.08,-0.02
5.67,-0.07,0.07,-0.04
5.671,-0.05,0.08,-0.05
5.673,-0.03,0.09,-0.05
5.675,-0.02,0.09,-0.05
5.679,0,0.08,-0.05
5.695,0.01,0.08,-0.05
5.696,0.03,0.07,-0.05
5.698,0.04,0.06,-0.04
5.699,0.06,0.06,-0.03
5.721,0.07,0.06,-0.03
5.723,0.09,0.05,-0.03
5.724,0.1,0.05,-0.02
5.725,0.11,0.05,-0.02
5.727,0.12,0.05,-0.02
5.729,0.13,0.05,-0.02
5.733,0.13,0.05,-0.02
5.746,0.14,0.06,-0.02
5.748,0.15,0.06,-0.03
5.749,0.15,0.07,-0.03
5.773,0.14,0.07,-0.03
5.774,0.14,0.07,-0.04
5.775,0.13,0.06,-0.04
5.776,0.13,0.06,-0.04
5.778,0.12,0.06,-0.04
5.779,0.11,0.06,-0.03
5.783,0.11,0.06,-0.03
5.795,0.1,0.06,-0.03
5.796,0.1,0.06,-0.03
5.799,0.09,0.06,-0.03
5.819,0.09,0.06,-0.02
5.82,0.08,0.07,-0.02
5.821,0.08,0.08,-0.02
5.823,0.08,0.09,-0.02
5.824,0.07,0.09,-0.02
5.827,0.06,0.08,-0.02
5.832,0.05,0.08,-0.03
5.845,0.04,0.07,-0.03
5.846,0.03,0.06,-0.03
5.847,0.02,0.05,-0.04
5.869,0.01,0.04,-0.04
5.871,-0.01,0.02,-0.04
5.872,-0.02,0.01,-0.04
5.873,-0.04,-0.01,-0.04
5.875,-0.05,-0.02,-0.04
5.876,-0.07,-0.03,-0.04
5.881,-0.08,-0.03,-0.04
5.896,-0.09,-0.04,-0.03
5.897,-0.09,-0.05,-0.03
5.898,-0.09,-0.06,-0.03
5.901,-0.08,-0.06,-0.02
5.921,-0.07,-0.07,-0.02
5.926,-0.06,-0.07,-0.02
5.927,-0.06,-0.08,-0.02
5.928,-0.05,-0.08,-0.02
5.93,-0.04,-0.08,-0.02
5.931,-0.03,-0.07,-0.02
5.949,-0.04,-0.07,-0.01
5.95,-0.04,-0.07,-0.01
5.951,-0.04,-0.08,-0.01
5.952,-0.04,-0.09,-0.01
5.973,-0.04,-0.1,-0.01
5.975,-0.04,-0.11,-0.02
5.976,-0.03,-0.11,-0.02
5.977,-0.03,-0.11,-0.02
5.979,-0.02,-0.11,-0.03
5.98,-0.02,-0.1,-0.03
5.995,-0.01,-0.1,-0.03
5.997,-0.01,-0.09,-0.03
5.998,-0.01,-0.08,-0.03
5.999,0,-0.07,-0.02
6.021,0,-0.05,-0.02
6.023,0,-0.04,-0.02
6.024,0,-0.03,-0.02
6.025,0.01,-0.02,-0.01
6.026,0.02,-0.01,-0.01
6.029,0.02,-0.01,-0.01
6.034,0.03,-0.01,-0.02
6.046,0.03,-0.03,-0.02
6.047,0.03,-0.04,-0.02
6.049,0.03,-0.04,-0.02
6.073,0.02,-0.04,-0.01
6.074,0.02,-0.04,-0.01
6.075,0.01,-0.04,-0.01
6.077,0.01,-0.03,0
6.078,0,-0.02,0
6.079,-0.01,-0.01,0
6.083,-0.02,0,0
6.095,-0.02,0.02,0
6.097,-0.03,0.03,0
6.098,-0.04,0.04,0
6.123,-0.04,0.04,0
6.125,-0.04,0.04,0
6.126,-0.04,0.03,0
6.127,-0.04,0.02,0
6.128,-0.04,0.02,0
6.129,-0.04,0.01,-0.01
6.132,-0.03,0.01,-0.01
6.148,-0.03,0.01,-0.01
6.149,-0.02,0.01,0
6.152,-0.02,0.02,0
6.153,-0.02,0.02,0.01
6.165,-0.02,0.04,0.02
6.166,-0.02,0.05,0.02
6.168,-0.02,0.06,0.02
6.192,-0.02,0.06,0.03
6.194,-0.02,0.05,0.03
6.195,-0.01,0.03,0.03
6.196,-0.01,0.02,0.03
6.197,0,0.01,0.03
6.198,0.01,0,0.02
6.221,0.01,0,0.02
6.222,0.01,0.01,0.02
6.223,0.01,0.02,0.02
6.224,0.02,0.02,0.01
6.225,0.01,0.02,0.01
6.226,0.01,0.02,0.01
6.231,0.01,0.01,0.01
6.246,0.01,0,0.01
6.247,0.01,-0.02,0.01
6.248,0.01,-0.02,0.01
6.251,0.01,-0.03,0
6.275,0.01,-0.03,0.01
6.276,0.01,-0.04,0.01
6.277,0.01,-0.05,0
6.279,0.01,-0.06,0
6.281,0.01,-0.06,0
6.282,0.01,-0.06,0
6.285,0.01,-0.05,0.01
6.298,0.01,-0.05,0.01
6.299,0.01,-0.06,0.01
6.3,0.01,-0.07,0.02
6.328,0.01,-0.08,0.02
6.33,0.01,-0.09,0.01
6.331,0.01,-0.1,0.01
6.332,0,-0.1,0.01
6.333,0,-0.11,0.01
6.335,0,-0.11,0.01
6.336,0,-0.1,0.01
6.349,0.01,-0.1,0.01
6.35,0.01,-0.09,0.01
6.351,0.01,-0.09,0.01
6.378,0.01,-0.09,0.01
6.379,0.02,-0.1,0.01
6.38,0.02,-0.11,0.01
6.381,0.03,-0.12,0.01
6.382,0.03,-0.11,0.01
6.383,0.03,-0.08,0.01
6.384,0.03,-0.06,0.01
6.404,0.02,-0.03,0.01
6.405,0.02,-0.02,0.02
6.407,0.02,0,0.02
6.415,0.01,0.02,0.02
6.417,0,0.03,0.03
6.419,0,0.05,0.04
6.421,0,0.07,0.05
6.423,0.01,0.1,0.06
6.438,0.02,0.13,0.07
6.44,0.04,0.17,0.07
6.442,0.05,0.21,0.07
6.443,0.07,0.29,0.08
6.448,0.09,0.4,0.07
6.467,0.1,0.53,0.07
6.468,0.1,0.68,0.08
6.47,0.09,0.83,0.08
6.471,0.09,0.98,0.09
6.472,0.09,1.12,0.11
6.494,0.08,1.3,0.12
6.496,0.08,1.48,0.14
6.497,0.08,1.67,0.15
6.498,0.08,1.88,0.15
6.499,0.09,2.1,0.15
6.501,0.11,2.35,0.13
6.52,0.14,2.64,0.1
6.521,0.17,2.99,0.09
6.522,0.21,3.4,0.09
6.523,0.26,3.87,0.09
6.526,0.3,4.36,0.11
6.531,0.33,4.83,0.12
6.545,0.36,5.29,0.13
6.546,0.42,5.77,0.13
6.547,0.48,6.27,0.13
6.551,0.55,6.8,0.13
6.578,0.62,7.31,0.11
6.58,0.68,7.83,0.09
6.581,0.73,8.37,0.08
6.582,0.75,8.92,0.07
6.583,0.75,9.46,0.04
6.585,0.73,9.96,0
6.586,0.72,10.4,-0.02
6.611,0.72,10.74,-0.04
6.613,0.73,10.95,-0.06
6.614,0.73,11.06,-0.1
6.615,0.71,11.15,-0.16
6.616,0.66,11.23,-0.24
6.618,0.61,11.31,-0.33
6.63,0.52,11.3,-0.42
6.632,0.39,11.18,-0.54
6.633,0.26,10.98,-0.65
6.634,0.16,10.74,-0.73
6.655,0.11,10.43,-0.76
6.656,0.12,10.01,-0.79
6.658,0.16,9.48,-0.84
6.659,0.21,8.9,-0.88
6.66,0.22,8.28,-0.87
6.664,0.16,7.53,-0.83
6.68,0.03,6.67,-0.79
6.682,-0.14,5.85,-0.71
6.683,-0.31,5.09,-0.61
6.685,-0.46,4.43,-0.53
6.707,-0.56,3.86,-0.46
6.708,-0.62,3.43,-0.37
6.709,-0.63,3.1,-0.28
6.71,-0.6,2.83,-0.22
6.711,-0.56,2.62,-0.15
6.713,-0.5,2.47,-0.07
6.72,-0.45,2.37,0.02
6.732,-0.43,2.3,0.11
6.733,-0.44,2.25,0.18
6.734,-0.48,2.18,0.22
6.748,-0.51,2.08,0.24
6.75,-0.53,1.96,0.25
6.751,-0.53,1.85,0.25
6.774,-0.5,1.75,0.24
6.775,-0.43,1.65,0.21
6.776,-0.33,1.55,0.17
6.778,-0.23,1.45,0.14
6.779,-0.14,1.36,0.11
6.78,-0.07,1.27,0.09
6.783,-0.01,1.17,0.06
6.79,0.03,1.05,0.05
6.792,0.07,0.9,0.04
6.797,0.1,0.71,0.03
6.802,0.13,0.52,0.02
6.815,0.16,0.32,0.02
6.817,0.18,0.11,0.02
6.818,0.2,-0.09,0.03
6.848,0.23,-0.3,0.03
6.85,0.25,-0.51,0.04
6.851,0.25,-0.7,0.04
6.852,0.25,-0.88,0.04
6.853,0.25,-1.06,0.05
6.855,0.23,-1.25,0.06
6.856,0.22,-1.47,0.07
6.857,0.19,-1.72,0.08
6.868,0.15,-2.01,0.09
6.869,0.1,-2.36,0.11
6.905,0.04,-2.76,0.14
6.906,-0.03,-3.24,0.18
6.907,-0.11,-3.76,0.21
6.908,-0.18,-4.31,0.25
6.909,-0.24,-4.9,0.28
6.914,-0.29,-5.51,0.32
6.915,-0.33,-6.14,0.36
6.916,-0.36,-6.78,0.41
6.917,-0.37,-7.43,0.49
6.918,-0.36,-8.08,0.57
6.92,-0.35,-8.72,0.65
6.931,-0.34,-9.33,0.71
6.933,-0.35,-9.85,0.73
6.962,-0.37,-10.28,0.72
6.963,-0.39,-10.67,0.7
6.965,-0.41,-11.05,0.67
6.966,-0.45,-11.45,0.61
6.968,-0.51,-11.87,0.53
6.969,-0.57,-12.3,0.44
6.97,-0.65,-12.68,0.32
6.972,-0.72,-12.98,0.2
6.989,-0.79,-13.18,0.08
6.99,-0.86,-13.26,-0.02
6.992,-0.9,-13.2,-0.11
6.993,-0.92,-13.01,-0.18
6.995,-0.92,-12.72,-0.25
6.999,-0.88,-12.35,-0.29
7.014,-0.82,-11.89,-0.28
7.015,-0.73,-11.29,-0.19
7.017,-0.62,-10.55,-0.06
7.019,-0.5,-9.73,0.07
7.042,-0.38,-8.9,0.16
7.044,-0.27,-8.14,0.22
7.045,-0.17,-7.48,0.23
7.046,-0.08,-6.9,0.23
7.048,-0.03,-6.39,0.22
7.049,0,-5.94,0.21
7.069,0.01,-5.53,0.2
7.07,0.03,-5.1,0.18
7.072,0.06,-4.66,0.16
7.073,0.11,-4.23,0.12
7.075,0.15,-3.84,0.08
7.089,0.18,-3.49,0.03
7.09,0.19,-3.21,-0.01
7.091,0.21,-2.97,-0.04
7.092,0.2,-2.77,-0.07
7.098,0.19,-2.6,-0.09
7.104,0.18,-2.44,-0.11
7.115,0.17,-2.29,-0.14
7.117,0.16,-2.13,-0.17
7.118,0.14,-1.97,-0.19
7.124,0.1,-1.78,-0.2
7.127,0.05,-1.58,-0.2
7.132,0,-1.38,-0.18
7.137,-0.04,-1.17,-0.16
7.148,-0.08,-0.97,-0.14
7.15,-0.13,-0.79,-0.12
7.152,-0.17,-0.66,-0.1
7.172,-0.21,-0.58,-0.1
7.173,-0.24,-0.52,-0.1
7.174,-0.27,-0.49,-0.11
7.175,-0.29,-0.44,-0.11
7.176,-0.31,-0.39,-0.11
7.181,-0.32,-0.33,-0.1
7.186,-0.33,-0.28,-0.1
7.199,-0.35,-0.23,-0.1
7.201,-0.37,-0.2,-0.1
7.202,-0.38,-0.18,-0.1
7.223,-0.39,-0.18,-0.08
7.225,-0.39,-0.2,-0.07
7.226,-0.37,-0.23,-0.07
7.227,-0.35,-0.26,-0.06
7.229,-0.31,-0.3,-0.06
7.231,-0.28,-0.32,-0.07
7.236,-0.24,-0.31,-0.07
7.249,-0.2,-0.28,-0.08
7.25,-0.16,-0.23,-0.07
7.251,-0.12,-0.18,-0.06
7.275,-0.09,-0.13,-0.05
7.277,-0.07,-0.09,-0.04
7.278,-0.05,-0.06,-0.03
7.28,-0.02,-0.04,-0.03
7.281,0,-0.04,-0.02
7.282,0.03,-0.06,-0.01
7.285,0.05,-0.09,0
7.3,0.07,-0.12,0
7.301,0.07,-0.16,-0.01
7.302,0.07,-0.21,-0.01
7.326,0.07,-0.25,-0.01
7.328,0.07,-0.27,-0.02
7.329,0.07,-0.26,-0.02
7.33,0.07,-0.23,-0.03
7.33,0.06,-0.19,-0.03
7.331,0.06,-0.13,-0.03
7.334,0.06,-0.05,-0.03
7.35,0.06,0.03,-0.03
7.351,0.06,0.11,-0.04
7.352,0.05,0.18,-0.04
7.354,0.03,0.23,-0.04
7.38,0.02,0.25,-0.04
7.381,0,0.26,-0.04
7.382,-0.01,0.24,-0.04
7.384,-0.01,0.21,-0.04
7.385,-0.02,0.18,-0.03
7.386,-0.03,0.17,-0.03
7.392,-0.04,0.19,-0.02
7.393,-0.04,0.23,-0.02
7.409,-0.03,0.3,0
7.411,-0.01,0.4,0.01
7.413,0.01,0.52,0.02
7.417,0.04,0.68,0.03
7.421,0.06,0.87,0.04
7.433,0.07,1.06,0.05
7.435,0.09,1.29,0.05
7.436,0.11,1.54,0.05
7.438,0.14,1.84,0.04
7.471,0.16,2.18,0.03
7.473,0.18,2.59,0.02
7.474,0.21,3.06,0.01
7.475,0.23,3.59,-0.01
7.476,0.25,4.16,-0.02
7.477,0.26,4.78,-0.05
7.478,0.26,5.47,-0.06
7.479,0.25,6.21,-0.06
7.482,0.23,6.94,-0.04
7.487,0.18,7.59,-0.01
7.492,0.14,8.13,0.03
7.497,0.1,8.59,0.06
7.502,0.06,8.99,0.09
7.518,0.02,9.35,0.13
7.519,-0.01,9.65,0.17
7.521,-0.01,9.84,0.22
7.523,0,9.92,0.28
7.548,0.03,9.95,0.32
7.549,0.05,10,0.36
7.551,0.05,10.08,0.4
7.552,0.02,10.23,0.42
7.553,-0.03,10.44,0.44
7.554,-0.1,10.68,0.45
7.568,-0.18,10.88,0.45
7.569,-0.25,11.03,0.45
7.57,-0.28,11.18,0.44
7.571,-0.25,11.31,0.43
7.585,-0.15,11.34,0.44
7.586,0,11.21,0.46
7.588,0.15,10.91,0.47
7.61,0.31,10.48,0.47
7.612,0.46,9.97,0.47
7.613,0.56,9.39,0.45
7.614,0.64,8.79,0.41
7.615,0.71,8.23,0.37
7.616,0.74,7.66,0.32
7.62,0.71,7.05,0.29
7.625,0.63,6.37,0.27
7.629,0.51,5.67,0.27
7.635,0.36,5.04,0.28
7.65,0.2,4.53,0.27
7.651,0.05,4.2,0.25
7.652,-0.06,4,0.24
7.654,-0.13,3.9,0.22
7.68,-0.16,3.86,0.2
7.681,-0.16,3.79,0.2
7.682,-0.12,3.67,0.22
7.684,-0.07,3.45,0.24
7.685,-0.01,3.13,0.24
7.686,0.04,2.77,0.21
7.689,0.08,2.42,0.19
7.702,0.1,2.11,0.16
7.705,0.11,1.81,0.14
7.706,0.1,1.5,0.12
7.73,0.1,1.19,0.1
7.731,0.11,0.89,0.07
7.733,0.12,0.63,0.05
7.734,0.14,0.42,0.04
7.734,0.16,0.27,0.03
7.735,0.18,0.16,0.04
7.738,0.2,0.09,0.04
7.755,0.22,0.05,0.05
7.757,0.24,0.04,0.05
7.758,0.25,0.04,0.04
7.76,0.26,0.03,0.04
7.763,0.26,0.01,0.03
7.768,0.26,-0.02,0.02
7.772,0.25,-0.08,0.02
7.784,0.23,-0.16,0.01
7.786,0.21,-0.29,0.01
7.787,0.19,-0.42,0.01
7.811,0.17,-0.57,0.02
7.812,0.15,-0.74,0.03
7.814,0.14,-0.91,0.03
7.815,0.14,-1.09,0.03
7.816,0.14,-1.27,0.03
7.817,0.13,-1.47,0.03
7.821,0.12,-1.66,0.02
7.835,0.11,-1.86,0.01
7.836,0.09,-2.09,0
7.838,0.06,-2.34,-0.01
7.863,0.02,-2.64,-0.01
7.864,-0.04,-2.97,-0.01
7.865,-0.09,-3.33,0
7.867,-0.16,-3.71,0
7.868,-0.23,-4.12,0
7.869,-0.3,-4.59,-0.01
7.871,-0.35,-5.14,-0.01
7.887,-0.41,-5.76,-0.03
7.899,-0.46,-6.44,-0.07
7.9,-0.51,-7.17,-0.1
7.901,-0.55,-7.93,-0.14
7.902,-0.59,-8.7,-0.2
7.903,-0.63,-9.48,-0.29
7.915,-0.66,-10.25,-0.38
7.917,-0.71,-10.95,-0.44
7.918,-0.75,-11.57,-0.46
7.92,-0.79,-12.1,-0.47
7.934,-0.86,-12.5,-0.49
7.936,-0.92,-12.76,-0.52
7.937,-0.98,-12.92,-0.54
7.958,-1.02,-13,-0.58
7.959,-1.05,-12.96,-0.63
7.961,-1.06,-12.8,-0.68
7.962,-1.05,-12.51,-0.71
7.963,-1.02,-12.11,-0.72
7.964,-0.96,-11.59,-0.71
